Game,Date,Round,Home.Team,Home.Goals,Home.Behinds,Home.Points,Away.Team,Away.Goals,Away.Behinds,Away.Points,Venue,Margin,Season,Round.Type,Round.Number,seas_rnd,First.Game,round.name,Finals,status,Home.Venue.Exp,Away.Venue.Exp,Home.Interstate,Away.Interstate,Home.Factor,Away.Factor,Home.ELO_pre,Away.ELO_pre,Home.ELO,Away.ELO,Probability,Prediction
1381,1914-06-20,10,Richmond,9,14,68,St Kilda,9,12,66,Punt Rd,2,1914,Regular,10,1914.10,FALSE,NA,NA,NA,51,6,FALSE,FALSE,1,0,1486.3074435011797,1510.0164209691775,1490.3953401906083,1505.928524279749,0.3925859302483658,-10
1382,1914-06-20,10,Sydney,9,16,70,University,8,7,55,Lake Oval,15,1914,Regular,10,1914.10,FALSE,NA,NA,NA,45,6,TRUE,FALSE,1,0,1524.027679424749,1458.8323971647624,1524.3206427626722,1458.5394338268393,0.9564690433992536,78
1383,1914-06-27,11,St Kilda,7,8,50,Carlton,7,11,53,Junction Oval,-3,1914,Regular,11,1914.11,FALSE,NA,NA,NA,50,5,FALSE,FALSE,1,0,1505.928524279749,1507.5846155634567,1501.7638784294763,1511.7492614137293,0.6188181055382673,13
1384,1914-06-27,11,Collingwood,11,16,82,Melbourne,7,10,52,Victoria Park,30,1914,Regular,11,1914.11,FALSE,NA,NA,NA,46,6,FALSE,FALSE,1,0,1507.9469650650044,1475.8057597133482,1508.9240650503539,1474.8286597279987,0.8548142666642689,45
1385,1914-06-27,11,University,3,8,26,Essendon,14,21,105,M.C.G.,-79,1914,Regular,11,1914.11,FALSE,NA,NA,NA,39,16,FALSE,FALSE,1,0,1458.5394338268393,1499.8747266423845,1457.2506368666773,1501.1635236025465,0.19150029125734921,-36
1386,1914-06-27,11,Fitzroy,10,11,71,Richmond,4,15,39,Brunswick St,32,1914,Regular,11,1914.11,FALSE,NA,NA,NA,49,6,FALSE,FALSE,1,0,1530.1895255825707,1490.3953401906083,1530.9276141176213,1489.6572516555577,0.8903285980608449,53
1387,1914-06-27,11,Geelong,9,20,74,Sydney,6,9,45,Corio Oval,29,1914,Regular,11,1914.11,FALSE,NA,NA,NA,50,5,FALSE,TRUE,1,0,1499.4144663733668,1524.3206427626722,1503.51681418176,1520.218294954279,0.39043866145718364,-11
1388,1914-07-04,12,Carlton,11,21,87,University,8,8,56,Princes Park,31,1914,Regular,12,1914.12,FALSE,NA,NA,NA,46,5,FALSE,FALSE,1,0,1511.7492614137293,1457.2506368666773,1512.1688118483448,1456.8310864320617,0.9376596679620225,68
1389,1914-07-04,12,Richmond,9,11,65,Collingwood,6,13,49,Punt Rd,16,1914,Regular,12,1914.12,FALSE,NA,NA,NA,51,6,FALSE,FALSE,1,0,1489.6572516555577,1508.9240650503539,1493.4552167113354,1505.1260999945762,0.4356664107313904,-6
1390,1914-07-04,12,Essendon,6,18,54,St Kilda,8,6,54,East Melbourne,0,1914,Regular,12,1914.12,FALSE,NA,NA,NA,48,7,FALSE,FALSE,1,0,1501.1635236025465,1501.7638784294763,1500.4405304483041,1502.4868715837188,0.6074284033049592,11
1391,1914-07-04,12,Sydney,10,4,64,Fitzroy,7,12,54,Lake Oval,10,1914,Regular,12,1914.12,FALSE,NA,NA,NA,45,6,TRUE,FALSE,1,0,1520.218294954279,1530.9276141176213,1523.4931479286965,1527.6527611432036,0.5133948032068776,2
1392,1914-07-04,12,Melbourne,3,4,22,Geelong,9,14,68,M.C.G.,-46,1914,Regular,12,1914.12,FALSE,NA,NA,NA,52,11,FALSE,FALSE,1,0,1474.8286597279987,1503.51681418176,1472.7074302057856,1505.6380437039732,0.31519012217132003,-19
1393,1914-07-11,13,Carlton,11,14,80,Sydney,9,6,60,Princes Park,20,1914,Regular,13,1914.13,FALSE,NA,NA,NA,46,5,FALSE,TRUE,1,0,1512.1688118483448,1523.4931479286965,1515.4028784860795,1520.2590812909618,0.5194551801285637,2
1394,1914-07-11,13,Collingwood,5,7,37,Fitzroy,3,16,34,Victoria Park,3,1914,Regular,13,1914.13,FALSE,NA,NA,NA,47,5,FALSE,FALSE,1,0,1505.1260999945762,1527.6527611432036,1509.0986285453382,1523.6802325924416,0.40972829854948084,-9
1395,1914-07-11,13,Richmond,8,21,69,Essendon,5,7,37,Punt Rd,32,1914,Regular,13,1914.13,FALSE,NA,NA,NA,51,6,FALSE,FALSE,1,0,1493.4552167113354,1500.4405304483041,1496.4308026170975,1497.464944542542,0.5578624211349066,6
1396,1914-07-11,13,Melbourne,7,6,48,St Kilda,14,16,100,M.C.G.,-52,1914,Regular,13,1914.13,FALSE,NA,NA,NA,53,11,FALSE,FALSE,1,0,1472.7074302057856,1502.4868715837188,1470.6425773074538,1504.5517244820505,0.3068132092617886,-20
1397,1914-07-11,13,Geelong,8,17,65,University,3,3,21,Corio Oval,44,1914,Regular,13,1914.13,FALSE,NA,NA,NA,50,6,FALSE,FALSE,1,0,1505.6380437039732,1456.8310864320617,1506.1680350304391,1456.3010951055958,0.9212494314314996,62
1398,1914-07-18,14,Fitzroy,4,13,37,Carlton,7,4,46,Brunswick St,-9,1914,Regular,14,1914.14,FALSE,NA,NA,NA,49,6,FALSE,FALSE,1,0,1523.6802325924416,1515.4028784860795,1518.9888880621413,1520.0942230163798,0.697079425007456,21
1399,1914-07-18,14,University,3,5,23,Collingwood,15,13,103,M.C.G.,-80,1914,Regular,14,1914.14,FALSE,NA,NA,NA,40,16,FALSE,FALSE,1,0,1456.3010951055958,1509.0986285453382,1455.4199084449106,1509.9798152060234,0.13093412491608586,-47
1400,1914-07-18,14,Essendon,14,15,99,Melbourne,6,5,41,East Melbourne,58,1914,Regular,14,1914.14,FALSE,NA,NA,NA,48,8,FALSE,FALSE,1,0,1497.464944542542,1470.6425773074538,1498.6911798931735,1469.4163419568224,0.8177956388363369,38
1401,1914-07-18,14,Geelong,13,12,90,Richmond,3,12,30,Corio Oval,60,1914,Regular,14,1914.14,FALSE,NA,NA,NA,51,6,FALSE,FALSE,1,0,1506.1680350304391,1496.4308026170975,1508.1114187314686,1494.487418916068,0.7112357056419731,23
1402,1914-07-18,14,St Kilda,12,7,79,Sydney,7,15,57,Junction Oval,22,1914,Regular,14,1914.14,FALSE,NA,NA,NA,49,6,FALSE,TRUE,1,0,1504.5517244820505,1520.2590812909618,1508.1283719578112,1516.6824338152012,0.46855163807420847,-3
1403,1914-07-25,15,Melbourne,8,10,58,Carlton,16,15,111,M.C.G.,-53,1914,Regular,15,1914.15,FALSE,NA,NA,NA,52,17,FALSE,FALSE,1,0,1469.4163419568224,1520.0942230163798,1468.4281752201018,1521.0823897531004,0.14683012432698686,-43
1404,1914-07-25,15,Collingwood,12,14,86,St Kilda,7,5,47,Victoria Park,39,1914,Regular,15,1914.15,FALSE,NA,NA,NA,46,6,FALSE,FALSE,1,0,1509.9798152060234,1508.1283719578112,1512.424496928344,1505.6836902354905,0.6367486296700346,15
1405,1914-07-25,15,Sydney,4,8,32,Essendon,15,14,104,Lake Oval,-72,1914,Regular,15,1914.15,FALSE,NA,NA,NA,45,6,TRUE,FALSE,1,0,1516.6824338152012,1498.6911798931735,1511.5083293836074,1503.8652843247673,0.7688119512026362,31
1406,1914-07-25,15,Fitzroy,8,5,53,Geelong,11,13,79,Brunswick St,-26,1914,Regular,15,1914.15,FALSE,NA,NA,NA,49,5,FALSE,FALSE,1,0,1518.9888880621413,1508.1114187314686,1514.0940551069014,1513.0062516867085,0.7273154465438351,25
1407,1914-07-25,15,Richmond,14,10,94,University,10,11,71,Punt Rd,23,1914,Regular,15,1914.15,FALSE,NA,NA,NA,52,6,FALSE,FALSE,1,0,1494.487418916068,1455.4199084449106,1495.2353246501214,1454.6720027108572,0.8888698760693314,52
1408,1914-08-01,16,Carlton,4,12,36,Geelong,5,4,34,Princes Park,2,1914,Regular,16,1914.16,FALSE,NA,NA,NA,45,6,FALSE,FALSE,1,0,1521.0823897531004,1513.0062516867085,1523.1616554436223,1510.9269859961867,0.6910452168615471,21
1409,1914-08-01,16,Essendon,5,9,39,Collingwood,6,12,48,East Melbourne,-9,1914,Regular,16,1914.16,FALSE,NA,NA,NA,48,8,FALSE,FALSE,1,0,1503.8652843247673,1512.424496928344,1500.3553083684421,1515.9344728846693,0.5215417468536603,3
1410,1914-08-01,16,St Kilda,6,15,51,Fitzroy,7,11,53,Junction Oval,-2,1914,Regular,16,1914.16,FALSE,NA,NA,NA,49,5,FALSE,FALSE,1,0,1505.6836902354905,1514.0940551069014,1501.9674380271726,1517.8103073152192,0.552192007179471,6
1411,1914-08-01,16,University,6,12,48,Melbourne,11,9,75,M.C.G.,-27,1914,Regular,16,1914.16,FALSE,NA,NA,NA,41,53,FALSE,FALSE,1,0,1454.6720027108572,1468.4281752201018,1452.3051833560048,1470.7949945749542,0.35168192494093603,-15
1412,1914-08-01,16,Sydney,8,9,57,Richmond,5,13,43,Lake Oval,14,1914,Regular,16,1914.16,FALSE,NA,NA,NA,45,6,TRUE,FALSE,1,0,1511.5083293836074,1495.2353246501214,1513.1479530847994,1493.5957009489293,0.7563709210710378,29
1413,1914-08-22,17,Carlton,10,11,71,Essendon,7,8,50,Princes Park,21,1914,Regular,17,1914.17,FALSE,NA,NA,NA,46,5,FALSE,FALSE,1,0,1523.1616554436223,1500.3553083684421,1524.4475411250555,1499.069422687009,0.8089322910203306,37
1414,1914-08-22,17,Collingwood,4,12,36,Sydney,8,9,57,Victoria Park,-21,1914,Regular,17,1914.17,FALSE,NA,NA,NA,46,5,FALSE,TRUE,1,0,1515.9344728846693,1513.1479530847994,1511.5244930102256,1517.557932959243,0.6552718981342704,17
1415,1914-08-22,17,Fitzroy,18,19,127,University,6,2,38,Brunswick St,89,1914,Regular,17,1914.17,FALSE,NA,NA,NA,49,6,FALSE,FALSE,1,0,1517.8103073152192,1452.3051833560048,1518.0942260795491,1452.021264591675,0.9578129622095258,79
1416,1914-08-22,17,Geelong,9,7,61,St Kilda,5,15,45,Corio Oval,16,1914,Regular,17,1914.17,FALSE,NA,NA,NA,50,5,FALSE,FALSE,1,0,1510.9269859961867,1501.9674380271726,1512.859651551281,1500.0347724720782,0.7128282979057454,23
1417,1914-08-22,17,Melbourne,8,10,58,Richmond,15,15,105,M.C.G.,-47,1914,Regular,17,1914.17,FALSE,NA,NA,NA,53,9,FALSE,FALSE,1,0,1470.7949945749542,1493.5957009489293,1468.234997383843,1496.1556981400406,0.3803859124979677,-12
1418,1914-08-29,18,Richmond,8,9,57,Carlton,9,9,63,Punt Rd,-6,1914,Regular,18,1914.18,FALSE,NA,NA,NA,52,5,FALSE,FALSE,1,0,1496.1556981400406,1524.4475411250555,1493.7269245677137,1526.8763146973824,0.36088760361469313,-14
1419,1914-08-29,18,Collingwood,4,10,34,Geelong,8,10,58,Victoria Park,-24,1914,Regular,18,1914.18,FALSE,NA,NA,NA,47,6,FALSE,FALSE,1,0,1511.5244930102256,1512.859651551281,1507.4325775303641,1516.9515670311425,0.6080112154325904,11
1420,1914-08-29,18,Essendon,9,14,68,Fitzroy,7,8,50,East Melbourne,18,1914,Regular,18,1914.18,FALSE,NA,NA,NA,47,7,FALSE,FALSE,1,0,1499.069422687009,1518.0942260795491,1502.9444633185678,1514.2191854479902,0.4242138734682253,-7
1421,1914-08-29,18,Sydney,10,18,78,Melbourne,5,5,35,Lake Oval,43,1914,Regular,18,1914.18,FALSE,NA,NA,NA,45,5,TRUE,FALSE,1,0,1517.557932959243,1468.234997383843,1518.0691697090033,1467.7237606340827,0.9240361441663933,63
1422,1914-08-29,18,University,7,10,52,St Kilda,13,15,93,M.C.G.,-41,1914,Regular,18,1914.18,FALSE,NA,NA,NA,42,12,FALSE,FALSE,1,0,1452.021264591675,1500.0347724720782,1450.9102518016496,1501.1457852621036,0.16508362407507937,-40
1423,1914-09-05,19,Sydney,5,14,44,Geelong,5,7,37,M.C.G.,7,1914,Finals,19,1914.19,FALSE,NA,NA,NA,19,11,TRUE,FALSE,1,0,1518.0691697090033,1516.9515670311425,1519.1561555221692,1515.8645812179766,0.5437471927006833,5
1424,1914-09-12,19,Carlton,9,8,62,Fitzroy,5,12,42,M.C.G.,20,1914,Finals,19,1914.19,FALSE,NA,NA,NA,18,14,FALSE,FALSE,1,0,1526.8763146973824,1514.2191854479902,1527.7389127825986,1513.356587362774,0.6379319829349124,15
1425,1914-09-19,20,Carlton,3,6,24,Sydney,5,13,43,M.C.G.,-19,1914,Finals,20,1914.20,FALSE,NA,NA,NA,19,19,FALSE,TRUE,1,0,1527.7389127825986,1519.1561555221692,1526.345210406801,1520.5498578979668,0.5849944072823727,9
1426,1914-09-26,21,Carlton,6,9,45,Sydney,4,15,39,M.C.G.,6,1914,Finals,21,1914.21,FALSE,NA,NA,NA,19,19,FALSE,TRUE,1,0,1526.345210406801,1520.5498578979668,1527.3989657612256,1519.4961025435423,0.5576953877046824,6
1427,1915-04-24,1,Collingwood,7,10,52,Essendon,3,8,26,Victoria Park,26,1915,Regular,1,1915.1,TRUE,NA,NA,NA,48,6,FALSE,FALSE,1,0,1504.6007654912953,1501.8226227941934,1506.972384013921,1499.4510042715676,0.6476049743498022,16
1428,1915-04-24,1,Melbourne,12,10,82,Richmond,11,7,73,M.C.G.,9,1915,Regular,1,1915.1,TRUE,NA,NA,NA,53,10,FALSE,FALSE,1,0,1480.0210078324972,1496.1169663074147,1483.7960428653066,1492.3419312746053,0.4390735463879037,-6
1429,1915-04-24,1,St Kilda,8,16,64,Sydney,4,13,37,Junction Oval,27,1915,Regular,1,1915.1,TRUE,NA,NA,NA,49,6,FALSE,TRUE,1,0,1500.709241077242,1512.0680874744526,1503.9935290426008,1508.7837995090938,0.5119928729036154,2
1430,1915-04-24,1,Carlton,5,11,41,Fitzroy,6,5,41,Princes Park,0,1915,Regular,1,1915.1,TRUE,NA,NA,NA,46,6,FALSE,FALSE,1,0,1516.9599598061986,1508.267727577557,1515.6315087748362,1509.5961786089194,0.697392426651169,21
1431,1915-05-01,2,Sydney,6,11,47,Carlton,8,12,60,Lake Oval,-13,1915,Regular,2,1915.2,FALSE,NA,NA,NA,45,6,TRUE,FALSE,1,0,1508.7837995090938,1515.6315087748362,1505.0700018698374,1519.3453064140926,0.5518272866651306,6
1432,1915-05-01,2,Richmond,4,6,30,Collingwood,12,11,83,Punt Rd,-53,1915,Regular,2,1915.2,FALSE,NA,NA,NA,52,6,FALSE,FALSE,1,0,1492.3419312746053,1506.972384013921,1489.0924222903093,1510.221892998217,0.4828393735952454,-1
1433,1915-05-01,2,Fitzroy,14,17,101,Melbourne,9,2,56,Brunswick St,45,1915,Regular,2,1915.2,FALSE,NA,NA,NA,49,6,FALSE,FALSE,1,0,1509.5961786089194,1483.7960428653066,1510.789808596281,1482.602412877945,0.8226404179254503,39
1434,1915-05-01,2,Geelong,7,14,56,St Kilda,6,18,54,Corio Oval,2,1915,Regular,2,1915.2,FALSE,NA,NA,NA,50,6,FALSE,FALSE,1,0,1509.8201757739275,1503.9935290426008,1511.9936509141644,1501.820053902364,0.6770467845116086,19
1435,1915-05-08,3,St Kilda,7,14,56,Collingwood,10,16,76,Junction Oval,-20,1915,Regular,3,1915.3,FALSE,NA,NA,NA,49,6,FALSE,FALSE,1,0,1501.820053902364,1510.221892998217,1498.1759624006067,1513.8659844999743,0.5414697625196426,5
1436,1915-05-08,3,Essendon,4,10,34,Fitzroy,16,6,102,East Melbourne,-68,1915,Regular,3,1915.3,FALSE,NA,NA,NA,48,7,FALSE,FALSE,1,0,1499.4510042715676,1510.789808596281,1496.0742648417317,1514.166548026117,0.5017443432148363,1
1437,1915-05-08,3,Melbourne,15,12,102,Geelong,12,11,83,M.C.G.,19,1915,Regular,3,1915.3,FALSE,NA,NA,NA,53,12,FALSE,FALSE,1,0,1482.602412877945,1511.9936509141644,1487.2751168014556,1507.3209469906537,0.3056903531187766,-20
1438,1915-05-08,3,Richmond,9,15,69,Sydney,8,19,67,Punt Rd,2,1915,Regular,3,1915.3,FALSE,NA,NA,NA,52,6,FALSE,TRUE,1,0,1489.0924222903093,1505.0700018698374,1492.66336262433,1501.4990615358167,0.4693996531915783,-3
1439,1915-05-15,4,Carlton,3,13,31,Essendon,8,8,56,Princes Park,-25,1915,Regular,4,1915.4,FALSE,NA,NA,NA,46,6,FALSE,FALSE,1,0,1519.3453064140926,1496.0742648417317,1513.9274228494742,1501.4921484063502,0.8050347049953251,36
1440,1915-05-15,4,Collingwood,9,13,67,Melbourne,5,9,39,Victoria Park,28,1915,Regular,4,1915.4,FALSE,NA,NA,NA,47,7,FALSE,FALSE,1,0,1513.8659844999743,1487.2751168014556,1515.074624638396,1486.0664766630339,0.8204100834440173,38
1441,1915-05-15,4,Fitzroy,5,19,49,St Kilda,2,6,18,Brunswick St,31,1915,Regular,4,1915.4,FALSE,NA,NA,NA,48,7,FALSE,FALSE,1,0,1514.166548026117,1498.1759624006067,1515.8471045909976,1496.4954058357262,0.750288771934532,28
1442,1915-05-15,4,Geelong,4,10,34,Richmond,10,11,71,Corio Oval,-37,1915,Regular,4,1915.4,FALSE,NA,NA,NA,50,7,FALSE,FALSE,1,0,1507.3209469906537,1492.66336262433,1502.3270191381864,1497.6572904767972,0.7420397997722764,27
1443,1915-05-22,5,Melbourne,8,3,51,Carlton,10,12,72,M.C.G.,-21,1915,Regular,5,1915.5,FALSE,NA,NA,NA,53,18,FALSE,FALSE,1,0,1486.0664766630339,1513.9274228494742,1484.0599242842115,1515.9339752282965,0.2981504277596501,-21
1444,1915-05-22,5,Collingwood,8,14,62,Geelong,3,12,30,Victoria Park,32,1915,Regular,5,1915.5,FALSE,NA,NA,NA,48,7,FALSE,FALSE,1,0,1515.074624638396,1502.3270191381864,1516.9239885698344,1500.477655206748,0.7252059537238755,25
1445,1915-05-22,5,Essendon,7,10,52,St Kilda,6,4,40,East Melbourne,12,1915,Regular,5,1915.5,FALSE,NA,NA,NA,48,7,FALSE,FALSE,1,0,1501.4921484063502,1496.4954058357262,1503.7847224030659,1494.2028318390105,0.6593500747822059,17
1446,1915-05-22,5,Sydney,8,8,56,Fitzroy,6,4,40,Lake Oval,16,1915,Regular,5,1915.5,FALSE,NA,NA,NA,45,6,TRUE,FALSE,1,0,1501.4990615358167,1515.8471045909976,1505.0186701200696,1512.3274960067447,0.4770269562774384,-2
1447,1915-05-29,6,Geelong,5,10,40,Carlton,9,13,67,Corio Oval,-27,1915,Regular,6,1915.6,FALSE,NA,NA,NA,50,5,FALSE,FALSE,1,0,1500.477655206748,1515.9339752282965,1497.2261379111021,1519.1854925239425,0.48313778538572233,-1
1448,1915-05-29,6,Essendon,8,7,55,Sydney,8,16,64,East Melbourne,-9,1915,Regular,6,1915.6,FALSE,NA,NA,NA,48,7,FALSE,TRUE,1,0,1503.7847224030659,1505.0186701200696,1499.7375104534576,1509.0658820696779,0.6013687889462472,11
1449,1915-05-29,6,Richmond,7,12,54,Fitzroy,8,12,60,Punt Rd,-6,1915,Regular,6,1915.6,FALSE,NA,NA,NA,52,6,FALSE,FALSE,1,0,1497.6572904767972,1512.3274960067447,1494.410453630393,1515.574332853149,0.4824423248743405,-1
1450,1915-05-29,6,St Kilda,9,11,65,Melbourne,13,11,89,Junction Oval,-24,1915,Regular,6,1915.6,FALSE,NA,NA,NA,49,6,FALSE,FALSE,1,0,1494.2028318390105,1484.0599242842115,1489.407026157776,1488.855729965446,0.7126011413424125,23
1451,1915-06-05,7,Sydney,7,5,47,Melbourne,10,8,68,Lake Oval,-21,1915,Regular,7,1915.7,FALSE,NA,NA,NA,45,6,TRUE,FALSE,1,0,1509.0658820696779,1488.855729965446,1503.7881490457378,1494.133462989386,0.7842099589806825,33
1452,1915-06-05,7,Richmond,7,6,48,St Kilda,5,20,50,Punt Rd,-2,1915,Regular,7,1915.7,FALSE,NA,NA,NA,52,6,FALSE,FALSE,1,0,1494.410453630393,1489.407026157776,1489.8887229316988,1493.9287568564703,0.6718767754374886,18
1453,1915-06-07,7,Carlton,11,9,75,Collingwood,10,13,73,Princes Park,2,1915,Regular,7,1915.7,FALSE,NA,NA,NA,46,5,FALSE,FALSE,1,0,1519.1854925239425,1516.9239885698344,1521.5375420013293,1514.5719390924476,0.6505127076691175,16
1454,1915-06-07,7,Essendon,12,6,78,Geelong,12,8,80,East Melbourne,-2,1915,Regular,7,1915.7,FALSE,NA,NA,NA,48,7,FALSE,FALSE,1,0,1499.7375104534576,1497.2261379111021,1495.4526520453414,1501.5109963192183,0.6366802983828038,15
1455,1915-06-12,8,Carlton,15,17,107,Richmond,8,5,53,Princes Park,54,1915,Regular,8,1915.8,FALSE,NA,NA,NA,47,6,FALSE,FALSE,1,0,1521.5375420013293,1489.8887229316988,1522.5268585470299,1488.8994063859982,0.8529990273847379,44
1456,1915-06-12,8,Fitzroy,6,14,50,Collingwood,11,8,74,Brunswick St,-24,1915,Regular,8,1915.8,FALSE,NA,NA,NA,48,6,FALSE,FALSE,1,0,1515.574332853149,1514.5719390924476,1511.326153365008,1518.8201185805885,0.6312302359793434,14
1457,1915-06-12,8,Melbourne,10,12,72,Essendon,6,17,53,M.C.G.,19,1915,Regular,8,1915.8,FALSE,NA,NA,NA,53,16,FALSE,FALSE,1,0,1494.133462989386,1495.4526520453414,1497.10700435236,1492.4791106823675,0.5581662164971732,6
1458,1915-06-12,8,Sydney,14,17,101,Geelong,13,5,83,Lake Oval,18,1915,Regular,8,1915.8,FALSE,NA,NA,NA,46,6,TRUE,FALSE,1,0,1503.7881490457378,1501.5109963192183,1506.2063857991843,1499.0927595657718,0.6406780455502953,15
1459,1915-06-19,9,St Kilda,1,1,7,Carlton,5,15,45,Junction Oval,-38,1915,Regular,9,1915.9,FALSE,NA,NA,NA,48,6,FALSE,FALSE,1,0,1493.9287568564703,1522.5268585470299,1491.6151591630653,1524.8404562404348,0.343773802883367,-16
1460,1915-06-19,9,Collingwood,5,13,43,Sydney,3,10,28,Victoria Park,15,1915,Regular,9,1915.9,FALSE,NA,NA,NA,47,5,FALSE,TRUE,1,0,1518.8201185805885,1506.2063857991843,1520.5769736962118,1504.449530683561,0.7389516915864542,27
1461,1915-06-19,9,Essendon,5,6,36,Richmond,5,8,38,East Melbourne,-2,1915,Regular,9,1915.9,FALSE,NA,NA,NA,48,7,FALSE,FALSE,1,0,1492.4791106823675,1488.8994063859982,1488.128122565928,1493.2503945024378,0.6465064066032009,16
1462,1915-06-19,9,Geelong,4,12,36,Fitzroy,10,12,72,Corio Oval,-36,1915,Regular,9,1915.9,FALSE,NA,NA,NA,49,6,FALSE,FALSE,1,0,1499.0927595657718,1511.326153365008,1495.7058893955802,1514.7130235351995,0.5032496538174476,1
1463,1915-06-26,10,Fitzroy,7,8,50,Carlton,5,8,38,Brunswick St,12,1915,Regular,10,1915.10,FALSE,NA,NA,NA,47,5,FALSE,FALSE,1,0,1514.7130235351995,1524.8404562404348,1517.8581309803753,1521.695348795259,0.5326734851150364,4
1464,1915-06-26,10,Essendon,5,12,42,Collingwood,11,12,78,East Melbourne,-36,1915,Regular,10,1915.10,FALSE,NA,NA,NA,48,6,FALSE,FALSE,1,0,1488.128122565928,1520.5769736962118,1486.0424448717501,1522.6626513903896,0.3099075325672716,-20
1465,1915-06-26,10,Richmond,8,12,60,Melbourne,10,11,71,Punt Rd,-11,1915,Regular,10,1915.10,FALSE,NA,NA,NA,51,7,FALSE,FALSE,1,0,1493.2503945024378,1497.10700435236,1489.3502850379275,1501.0071138168703,0.5795110645631837,9
1466,1915-06-26,10,Sydney,9,11,65,St Kilda,7,5,47,Lake Oval,18,1915,Regular,10,1915.10,FALSE,NA,NA,NA,46,6,TRUE,FALSE,1,0,1504.449530683561,1491.6151591630653,1506.2587165853915,1489.8059732612348,0.7311759432644285,26
1467,1915-07-03,11,Carlton,7,15,57,Sydney,7,5,47,Princes Park,10,1915,Regular,11,1915.11,FALSE,NA,NA,NA,47,5,FALSE,TRUE,1,0,1521.695348795259,1506.2587165853915,1523.309611701031,1504.6444536796196,0.760139241341445,29
1468,1915-07-03,11,Collingwood,10,20,80,Richmond,6,7,43,Victoria Park,37,1915,Regular,11,1915.11,FALSE,NA,NA,NA,47,6,FALSE,FALSE,1,0,1522.6626513903896,1489.3502850379275,1523.597122670459,1488.4158137578581,0.8611483982066228,46
1469,1915-07-03,11,Melbourne,12,13,85,Fitzroy,10,13,73,M.C.G.,12,1915,Regular,11,1915.11,FALSE,NA,NA,NA,53,14,FALSE,FALSE,1,0,1501.0071138168703,1517.8581309803753,1504.9642001936068,1513.9010446036389,0.4120228266364808,-8
1470,1915-07-03,11,St Kilda,12,17,89,Geelong,8,7,55,Junction Oval,34,1915,Regular,11,1915.11,FALSE,NA,NA,NA,49,6,FALSE,FALSE,1,0,1489.8059732612348,1495.7058893955802,1492.7254900235698,1492.7863726332453,0.5661936460126363,7
1471,1915-07-10,12,Collingwood,17,20,122,St Kilda,3,6,24,Victoria Park,98,1915,Regular,12,1915.12,FALSE,NA,NA,NA,48,5,FALSE,FALSE,1,0,1523.597122670459,1492.7254900235698,1524.5717123806232,1491.7509003134055,0.855187264462948,45
1472,1915-07-10,12,Fitzroy,6,12,48,Essendon,5,5,35,Brunswick St,13,1915,Regular,12,1915.12,FALSE,NA,NA,NA,47,6,FALSE,FALSE,1,0,1513.9010446036389,1486.0424448717501,1515.0252630265934,1484.9182264487956,0.8329541719235332,41
1473,1915-07-10,12,Geelong,5,9,39,Melbourne,11,13,79,Corio Oval,-40,1915,Regular,12,1915.12,FALSE,NA,NA,NA,49,6,FALSE,FALSE,1,0,1492.7863726332453,1504.9642001936068,1489.395763041691,1508.354809785161,0.5038052884924542,1
1474,1915-07-10,12,Sydney,10,12,72,Richmond,7,11,53,Lake Oval,19,1915,Regular,12,1915.12,FALSE,NA,NA,NA,47,5,TRUE,FALSE,1,0,1504.6444536796196,1488.4158137578581,1506.220163750491,1486.8401036869866,0.7658677457843018,30
1475,1915-07-17,13,Essendon,5,15,45,Carlton,12,15,87,East Melbourne,-42,1915,Regular,13,1915.13,FALSE,NA,NA,NA,49,6,FALSE,FALSE,1,0,1484.9182264487956,1523.309611701031,1483.1519999122524,1525.075838237574,0.2624407929484661,-25
1476,1915-07-17,13,Melbourne,8,6,54,Collingwood,12,21,93,M.C.G.,-39,1915,Regular,13,1915.13,FALSE,NA,NA,NA,53,16,FALSE,FALSE,1,0,1508.354809785161,1524.5717123806232,1505.5926117054837,1527.3339104603006,0.4104306210516086,-9
1477,1915-07-17,13,St Kilda,7,7,49,Fitzroy,14,14,98,Junction Oval,-49,1915,Regular,13,1915.13,FALSE,NA,NA,NA,49,6,FALSE,FALSE,1,0,1491.7509003134055,1515.0252630265934,1489.0962441163156,1517.6799192236833,0.3944511436983426,-10
1478,1915-07-17,13,Richmond,12,15,87,Geelong,12,7,79,Punt Rd,8,1915,Regular,13,1915.13,FALSE,NA,NA,NA,51,6,FALSE,FALSE,1,0,1486.8401036869866,1489.395763041691,1489.5253027837691,1486.7105639449085,0.6010105353963684,11
1479,1915-07-24,14,Carlton,11,8,74,Melbourne,5,15,45,Princes Park,29,1915,Regular,14,1915.14,FALSE,NA,NA,NA,47,6,FALSE,FALSE,1,0,1525.075838237574,1505.5926117054837,1526.5494871447313,1504.1189627983265,0.7810328518340056,32
1480,1915-07-24,14,Geelong,7,9,51,Collingwood,13,13,91,Corio Oval,-40,1915,Regular,14,1915.14,FALSE,NA,NA,NA,49,5,FALSE,FALSE,1,0,1486.7105639449085,1527.3339104603006,1485.003179250495,1529.0412951547141,0.2536975771788456,-26
1481,1915-07-24,14,St Kilda,10,10,70,Essendon,3,13,31,Junction Oval,39,1915,Regular,14,1915.14,FALSE,NA,NA,NA,49,6,FALSE,FALSE,1,0,1489.0962441163156,1483.1519999122524,1491.2699084848077,1480.9783355437603,0.6770186673860177,19
